Mean,Std,Variance,Skewness,Kurtosis,DeltaPower,ThetaPower,AlphaPower,BetaPower,GammaPower,ShannonEntropy,LogEnergyEntropy,ApproxEntropy,SampleEntropy,SpectralEntropy,Class
-0.13722841062739244,448.0986691245299,200792.41727117493,-1.0821401145244276,0.8250063253044848,89733.4312274218,29942.151951112166,15756.356903396905,25855.79879432004,580.3589593942537,-15522849340.203545,44376.77084230941,0.6436633491794153,0.47263845250598546,4.263777997068009,ictal
-0.6721384980325591,159.45755281779125,25426.711150638683,2.272685689528302,6.700376805901488,6833.669144693095,5916.369710655859,4598.046076303347,1680.8331799119906,63.660708814025504,-1755017326.0392208,33917.46499536918,0.4213615654938607,0.2745530103451607,4.520416463539719,ictal
2.2083157585898645,328.46207449478635,107887.33438141858,-0.6141785456321763,-0.4627151729993675,4360.276720393367,60121.27439985385,21877.49605123666,5654.673966316479,99.59956679938571,-7798463870.784029,42942.90096898591,0.5844926693254844,0.5806108511899939,3.964976096793959,ictal
7.286005457506846,564.8487140312674,319054.06974277645,-0.9099842234434905,1.266866116710478,25446.444423730994,62329.50544294598,100443.49871763773,65058.28722251422,1070.0056562485543,-25767164026.739876,45242.05641979517,0.6795361538379465,0.5413912849723383,4.973539346224418,ictal
-1.2777476726268115,251.90117607438032,63454.20250765596,-0.23617431852708504,-0.24152151323965265,1548.647641992787,26351.105353138173,14936.5151846263,5387.293971942001,49.578702437913314,-4437922907.2826,38939.56502308695,0.5731150775441223,0.525911046600529,4.1283848240005385,ictal
-1.6329061642469938,197.9833995680337,39197.426504515686,0.36002370450284166,-0.7200978430403855,26765.401968431328,1334.1232515138718,2695.830732328942,3202.4690888169894,132.96187878251615,-2569448349.393148,39712.78325621474,0.5694297832039661,0.32155096797976723,3.579004630588494,ictal
2.5465723593077807,555.838246265492,308956.1560114977,-0.4627815043658773,-0.8555159165237987,4482.346377826278,226419.51532768033,36290.2224183071,14253.701296155052,70.10978144091992,-24036604659.07914,47774.928407188316,0.3166092669296754,0.21330842147982979,3.3954230062041137,ictal
-0.654555123889302,94.94057037403766,9013.711902947598,-0.5548421862444985,0.16114890212767374,603.1683428790901,3334.789176074978,2229.7509189698926,1328.4165699955108,37.77548431551056,-526346542.68939257,31877.52374552017,0.769866468004702,0.7168349248798536,4.591577215007636,ictal
0.18369290522933587,400.0474756078428,160037.98274020758,0.26976480384308654,-0.4496137943351197,1612.8376385781073,99153.32153242978,28702.412260924226,11197.34457766154,108.19322175891975,-11955410462.057878,44048.01090093993,0.555807154998349,0.47041533698699156,3.76168808888159,ictal
0.4972183187427613,108.24619638594253,11717.239032024036,0.15635683005736525,0.35431883292603894,1640.2319421145398,5739.163255179875,1569.1645146977353,765.6724708661608,7.59895074643432,-704433765.0603671,32787.87469283404,0.6867209510910857,0.601792175877423,4.225218617547267,ictal
0.16412348359432172,431.56282908222926,186246.47544545744,-0.655712178399911,-0.23357889709218638,81387.88447555529,23524.75600192517,20018.941103257683,32557.79926309044,538.8468070735807,-14056508217.041157,45622.862337192666,0.6482738750943708,0.3756920381232177,4.500788734336937,ictal
-0.5734021175598983,142.68623662675043,20359.362122705013,-0.2999272849521516,-0.2798246412191303,4644.394772590796,8119.730872368792,2006.7534705926466,800.8022630135115,15.682674918768363,-1274569413.2779145,35861.336870681145,0.6607031339534055,0.6081959668487,4.208375396721305,ictal
2.2028588045715747,233.91804725463106,54717.65283141981,0.3424973898120067,1.0016610815059668,27806.575436547155,4821.762931070234,5657.782551554226,6891.847275238459,75.69956316193546,-3795802936.809577,39657.29680975391,0.5606929931889071,0.36543374765676695,4.27423103109965,ictal
-0.010884010050218874,132.35035477101283,17516.61640801296,-1.019203760108022,2.0880472606341742,5348.621935226517,4024.1081782257784,1166.5230826450697,1500.1915866814938,42.259651793404686,-1127572090.8015785,32985.052247112544,0.6620350455746569,0.4495970064707449,4.464275083370201,ictal
-0.3693845135081026,188.38517593197568,35488.974510921435,0.8499007548942479,0.42064268764099744,22927.062896504962,1330.7008121731833,2257.6658751970404,2929.7419880588523,58.36658948816814,-2365478029.242216,37452.53022340376,0.46560999136391024,0.2481094421634182,3.59539412733657,ictal
3.3598007355034167,516.956995454517,267244.5351493616,0.35289869403492446,0.04160337049665852,11107.328778392026,111572.32969771647,67192.9090127851,30742.536248419365,238.84360637437678,-21035463205.64203,44739.63648416061,0.5025015077783381,0.35311024902081356,4.342098897899186,ictal
-3.621625015725403,266.4524855023924,70996.92703040261,0.4968499771526359,0.08466257105214936,14612.48097269429,14939.313871525414,11362.666586787747,8557.960877724925,45.916816474081315,-4991977764.944866,40880.67997051234,0.7094121197158323,0.5999610683178922,4.533268405129892,ictal
-0.0731703179710096,176.68508445510807,31217.61906890867,0.0863586007630844,0.5012002027173255,1571.5776244325725,5949.931105292769,6255.535307508221,10582.399345579437,231.6237685502994,-2070234966.728147,36228.473329402324,0.8040819679036297,0.6796986046768702,5.125641538002324,ictal
-2.2425133256413172,374.0469487004131,139911.11983208946,-0.8621278724821292,-0.10426559699937599,23806.067154606702,57555.31058408391,14251.120832403154,3083.158780041367,38.82499841686482,-10350565711.145784,44288.789897676674,0.5231071966251584,0.4180008095874647,3.8843285194446873,ictal
-2.8614352128448046,491.6324698223312,241702.4853836054,-1.3719929663861385,1.395112407452678,109221.58227759626,27383.434761892593,25887.015120888387,35761.70662187231,249.9557923783532,-19088441875.154152,45425.792254818116,0.5456151026526732,0.3117223917791148,4.45864320913174,ictal
0.8482139622817801,127.74128533181066,16317.835978223065,-0.5777735581430715,0.7044655790235721,2907.0898457322096,4707.204332605807,2849.214975806032,2695.6859805311697,61.89138118490503,-1021714856.6628069,33789.04455592115,0.6318919737580568,0.4483094512510122,4.802003450540143,ictal
2.1156966754891617,383.263710752041,146891.07197942413,0.5765910514059114,-0.20711873673798875,9777.108543831653,48202.452532727155,26259.665364536908,7890.625948155174,47.69250504176905,-10906097315.648436,44143.056915682224,0.6623466631486572,0.603746967535714,4.017795676456545,ictal
0.8826679542016896,269.76205630842645,72771.56702375066,0.6949777352201664,-0.1553771764374443,1314.2312335185848,40198.254186372455,9465.469048114073,6397.902642866296,44.211556639110256,-5121313870.308094,41067.80544763529,0.5826721927979954,0.47728058351416647,3.98526141379554,ictal
-5.7027624051840515,283.33481086966856,80278.61505055086,0.7372597913050247,0.5254955999202888,3817.427789779782,31594.662923946802,16961.088999177427,5769.049134273348,55.816732872572395,-5772313102.7275305,40300.35034369087,0.6163917620055686,0.49688611861265225,4.230646928969417,ictal
1.7602771656958045,250.66812240185058,62834.50758846915,-0.14484876260865787,0.7361580147586442,9186.478263302084,8296.878094804875,5168.817343968129,26524.5699954679,267.1988421932347,-4422829729.769485,39405.97709547214,0.8530652580424496,0.6877615492044664,5.033589362069371,ictal
-1.6201485123573505,446.0204749194833,198934.26404740146,-1.3625583958660852,1.670511185564001,21363.494807992323,28789.501843544607,27182.764756849705,70345.21671472582,1081.5976838077781,-15524686759.43877,44139.00153787296,0.6736658299401794,0.49500364865560476,4.9154205409761484,ictal
1.2366822319180324,413.7256984495816,171168.95355759413,-0.3864027806736702,-0.01624483063454729,14938.791668978956,87369.24271808947,19103.53678146594,20621.24546306498,301.68441517508285,-12905510620.789654,44506.360688174995,0.6870676767257677,0.540570324204457,4.199215708911074,ictal
-0.6704990435032169,272.05449810467996,74013.6499389893,0.04382952308820854,0.5574544783963553,10548.665633057273,11421.948110143818,12259.11378823169,25010.7941773953,693.9803541341643,-5265325787.4178915,40261.38984457974,0.8979994515049086,0.8147642386217568,5.145041060404438,ictal
0.5427460828046095,136.77096464617858,18706.296770246234,-0.5840619910412094,0.8727845554552869,11488.76144164162,1631.6927440503757,970.8479003961422,1157.8820318711191,38.909747297985525,-1188683038.1069736,34464.29486232107,0.4295775278843581,0.2039865310800243,3.7629387497674145,ictal
-3.1332403454396083,230.28737769937018,53032.276327652384,0.07058118154347272,1.0268675671555165,27244.33646874476,5342.876040199466,4871.2507392885345,6085.404757130543,96.82237900808745,-3665742606.1621604,39747.11630106975,0.5842837127459455,0.4027503077631554,4.223723247208381,ictal
4.562007431473766,601.6038362232973,361927.175758588,-0.9714600237485002,1.331024547809042,27189.003557655837,31422.942125806192,36848.72368408334,189631.41199650354,1805.2246894838456,-29481130952.527046,46181.20920689001,0.6746445115911972,0.4357970877438058,4.988257762615648,ictal
-2.593952232049347,291.6615318830994,85066.44918039623,0.49908448484022244,0.023768200146337737,11799.666816202038,35208.448599548276,12791.197325266352,7254.103322469173,169.95333663593803,-6077897728.964254,41381.288363920765,0.6580307914673478,0.5336319442966879,4.507883849458923,ictal
13.087032450539695,506.95070010824674,256999.0123402415,-0.7442110375406924,1.0113932198345195,32713.96231557598,22055.2053661908,28390.21471406132,108330.42437155324,494.17009686636084,-20363016695.42949,44859.98474346273,0.706054830950336,0.48954066631543597,4.985608310916295,ictal
1.618048983838105,188.01875311093855,35351.051521392066,0.36377152575219623,0.027917602376657857,23761.247791040005,1226.3834079494989,2471.775110786425,2463.6134880962504,86.02614768307576,-2320325899.565048,38704.578894306906,0.5615112734378891,0.3575561666571498,3.535209204492423,ictal
-1.174037662546673,184.78376266695824,34145.03894535875,-0.40485879297642635,-0.6122101040506309,1722.3747004350503,22705.999790201087,4241.151671825533,1450.6094575435218,16.06273329714598,-2227170761.995452,38377.918115048335,0.5989708050444786,0.5065036173758969,3.7018862289475565,ictal
-1.3245434681169255,113.31769249795715,12840.899433061575,-0.8921026527728271,1.5005605970829015,3298.587439317208,2982.4488177112366,2489.6452301595764,1050.17776982424,17.86597937031787,-789461086.1957583,33007.833912731265,0.6939403408655327,0.5682297298029804,4.647021947982574,ictal
-1.2831718164788715,127.2491633239597,16192.349566647774,-0.027158052512501925,0.5622742088681338,1369.8873649728428,8080.40104412267,2635.2245051730097,1094.73012720864,10.797560152919392,-1006218836.0779612,34273.35013140949,0.6434962145348533,0.5597599618616477,4.196536730419019,ictal
2.663832484988056,493.7080734956722,243747.66183480804,-0.7244795958947006,0.9725547427845087,17356.38928789894,48126.2218409704,75040.6146528174,56418.98655921477,1096.0124043931582,-19238988715.615776,44233.93771971217,0.722592850093223,0.548969164506419,5.030592749234976,ictal
-0.18740303468919317,198.35748064789786,39345.69012898117,-0.1983725646402001,-0.5204462818738183,1906.1442239966464,26946.47389937953,4831.116175091659,1441.630883802369,12.032938062214509,-2605646114.596529,38752.9375268108,0.5855995692597027,0.49094281293228653,3.6118049319196257,ictal
0.6914223608280503,248.96250331720813,61982.32805797087,0.3145778403834873,-0.4204062768956134,493.38120058555586,23718.127692268998,13325.4823333139,8154.002501456409,288.7412025948483,-4277679580.915345,40606.44710310138,0.6164065370343232,0.5686115842430863,4.0522060112389795,ictal
1.1830260159049313,257.62843651954165,66372.41130350351,0.20258891294606027,-0.3962370538142008,2603.3942710595325,41101.803013068806,8426.161771215302,4702.618400098976,50.32055643883095,-4601281481.416172,40939.58511955233,0.6563342867510071,0.5943097544428247,3.9312802608853037,ictal
-3.310113547662069,492.1170826925068,242179.2230777836,-1.5846904740261616,2.5799080173481475,112103.64781258898,27452.89255102118,23196.01581235327,41820.1177936076,112.2172726577769,-19330393637.39322,45052.71011187405,0.5093391457258014,0.2846973143919005,4.43799056980181,ictal
-1.5819128889098237,109.31545075711699,11949.867774231669,-0.3809163403972785,-0.21795665360013539,6122.829172284854,816.3033826504577,1153.5121323543638,1600.8407904189148,46.19357274751923,-711109136.0282562,33786.7336092562,0.605577012061802,0.37928911956134015,4.259796771559158,ictal
-2.028618292942952,248.6929469575054,61848.18186640859,0.8239148594633298,0.40218461121698645,2908.1441678121028,29160.381263051237,8943.421478818347,2810.096539633176,52.482816981500946,-4331892265.556129,39706.353688621675,0.6456309360590882,0.5658692530326336,3.932804849413337,ictal
-1.5807808413105982,189.3271170991591,35844.757269078706,0.41146504511199733,-0.4514161782281292,1111.5543399902388,27320.52865575568,1880.667272127275,1509.8028808383465,14.23969423135058,-2351239219.864897,38574.53397676021,0.612379702627166,0.5682892560541266,3.158765760373797,ictal
-0.46239982041074273,131.7595720002798,17360.584813696918,-0.9122991115694692,1.310911803846862,4922.343653249065,4258.522816614823,2662.513531403072,1475.8662830113208,29.88345087422434,-1098293115.0470998,34016.831553502445,0.7006232354114137,0.563825757867226,4.6171416014480045,ictal
2.836438974149507,310.4845625621781,96400.66358942709,1.0081340864502768,0.746982508627279,19120.416024190992,22459.773456287705,11014.77371826366,7349.368236936369,34.422346705988325,-7017164764.340719,41747.80064349068,0.6554189183782495,0.5488541562716146,4.152023631499579,ictal
5.858112443751758,610.7323074051533,372993.9513084226,0.44818959840436606,-0.44651131373212705,30156.8419231218,148639.83617912966,56847.66989877347,22658.539558506032,182.05027633192606,-29686775241.858738,47979.52941996347,0.563558431580423,0.4740705647206989,4.142360417686214,ictal
2.617399762333519,367.4113509731529,134991.1008239173,1.5215448154979476,3.9364904559078253,42169.52200121504,29707.304202158088,10475.142003311412,5530.6537126269695,97.01267588450476,-10264326637.902172,43355.481896059646,0.5124469528306141,0.31089525867290596,4.105880170091811,ictal
0.8250050066590738,149.4609870897356,22338.586661838108,0.3470153556233929,0.30775498703124793,11631.78539440429,2922.7299380085346,2584.0857132961064,838.6038175605865,47.50521454561723,-1423321041.5735323,35726.393549360466,0.6088420535515779,0.4725073328581851,3.9231627461893037,ictal
-1.223277333557361,495.7117273316419,245730.1166141201,-0.8408000471454908,0.6114421118514652,28085.114857634842,98308.55931248335,51540.540991122056,18632.474380080315,292.4432679834105,-19250595703.62307,45232.52583122979,0.6668267690837686,0.5595176785235296,4.449731063326946,ictal
3.9171404589406174,324.5408616411379,105326.77087477222,0.8493174983960536,0.8403251488121399,26861.111243586274,30172.63391090857,14008.504503886841,5168.317080287872,26.39879169832625,-7750001464.440501,41698.371828849515,0.6349840600180139,0.5346861817263199,4.213817308905567,ictal
3.459199522861377,294.366043605922,86651.36762820359,-0.4998060712853201,-0.6070655035524433,2556.190808993286,48002.32016304941,17707.71081469805,3153.696129922916,57.28670409750342,-6137302640.790493,42081.376694123544,0.5620917628049109,0.5493176903446007,3.842983327076421,ictal
1.7378623137491236,378.8916100940989,143558.85219969865,1.3482434628597588,1.2945375632654654,10950.38782082009,34016.010788116095,36732.07439531281,35196.24089176503,417.1981515902033,-10900501753.927763,42783.84417770869,0.591038350183835,0.3587204346097355,4.90853995632002,ictal
0.3396740276252356,255.05689595169108,65054.020172511766,0.37375926840406587,-0.9313925986510605,2872.191291875138,43978.580142178405,5937.399383245881,6281.665571131609,117.8084531947122,-4440817297.569598,41992.939906022104,0.6445185350843912,0.543893966390877,3.687243217782075,ictal
3.262967600292434,284.2548598805091,80800.82536568787,-0.3456994746676073,-0.5240113203477748,11635.803099448605,32401.56430614559,10139.857288872245,4754.51861215928,126.87819516602627,-5692601825.775669,41534.04707615027,0.6543143874036303,0.5551226732113469,4.285219060917684,ictal
1.104284741365409,181.5330269693066,32954.239880639,0.33745270936093724,0.8777596268565793,19386.588342248004,1649.9002256861372,3114.8165972665756,2904.1800389736827,79.13687923011751,-2173035755.195324,38063.2398370328,0.5567303082660615,0.35598246149310775,3.8932867670574396,ictal
-1.9215471695939272,479.0488017713738,229487.754478589,-1.3425262251639216,1.466512914963947,45832.770411565616,31183.15102289886,34604.27956865591,53097.831463325245,510.06003199425425,-18061831688.937218,44881.855685312454,0.6362763212297833,0.41888527077432003,4.801653437561979,ictal
3.485104130381832,214.59465744371332,46050.867003384665,0.27300175235604274,-0.6441714456933894,26795.436274285075,2930.6555678264167,5365.645184308854,2459.4587284115787,41.99825823732559,-3078898649.82957,39780.53658318745,0.512814728808642,0.3565822671447361,3.7483880860413263,ictal
-0.7708494614783149,134.23486412425473,18018.99874645713,-0.9805264986647237,1.4573772455011023,5068.236946088346,4500.984045157302,1985.6679651191128,1618.387236955176,38.95168567307251,-1148464637.0070648,34018.65259725986,0.6945829974581539,0.5210527344956164,4.607692193737835,ictal
-1.4662311575083118,479.38092904669946,229806.07513367673,0.5179442856178524,-0.4476600502126855,22796.73366757864,87049.453531357,19260.272356266687,12189.815750643396,116.94920063593443,-17583631659.20968,46362.161631128925,0.6259914275147067,0.5590041783885127,3.7577229678943946,ictal
-0.062182526040211086,101.11748509898624,10224.745792743704,1.1480592450670553,1.377335321782934,7056.037788864728,537.3188303065401,359.8980891220246,451.25145082473,6.473896221893527,-615048278.0512085,31832.58517040709,0.47475954075418114,0.3025009630353379,3.3009082521555584,ictal
0.03879024938178031,500.97779343307246,250978.74951307024,-0.6981401036554581,0.29400082347517964,46130.606073943185,48764.53571269681,19699.593088385467,81921.9996628463,497.7125101234585,-19559123139.853302,45990.31421089755,0.7785947810911025,0.6669908257645164,4.781900198218179,ictal
0.2859142743076818,378.0098798257277,142891.4692458611,-0.519988716248584,0.8756771189677877,17327.93830684034,13339.361415248968,15233.974032094098,62201.34088116689,235.80831127955236,-10809415552.473843,42244.52658835979,0.7476864156185075,0.5576274060828834,4.939084553115739,ictal
-2.478176543805247,594.7219545672249,353694.2032442603,-0.7861167906112017,0.5569544128034218,62912.2620465514,85689.88054716428,17727.241998436533,106435.08696109205,1390.6328265322932,-28372144850.352516,47217.51913578142,0.8030943974866327,0.6534160979294735,4.742702648048372,ictal
-5.581222339190655,541.9611672576686,293721.9068152947,0.18367065903445168,-0.41566182328186185,1192.2296344919246,149386.0388624295,75536.40814931672,36000.78354275953,306.8455182161426,-23108942684.60447,45883.26331423114,0.46379596193848593,0.3455924846790633,4.038178972544202,ictal
2.752041633733219,243.66920771028006,59374.68278615561,-0.554680320079323,2.5664180040394466,21451.81642687765,1506.3190552363767,6162.745585943178,18293.8982108666,1477.838609422589,-4199672329.30673,40022.92562146064,0.4796699833351177,0.2025361680349082,4.896222980842686,ictal
0.4800615105716738,126.55292029694803,16015.641635685683,0.25120515357122425,-0.27840861824679797,2233.3128154656015,8912.693365137406,1898.5453843258942,955.3297844986266,15.798466502736142,-980265578.8913937,34661.651826588655,0.6814053008595229,0.5869786215314062,4.139902933160854,ictal
-7.971651279252876,484.70263121127846,234936.6407031366,0.734334899229626,-0.5750448834423016,13524.281561933303,135950.8814297408,29208.98505581272,12219.677749061673,186.71325979854132,-17947654760.75031,47064.57286234355,0.42688686695579836,0.3023184877215624,3.938468167111985,ictal
0.08223070280406702,159.81248039330052,25540.028889459067,0.05146651421235271,-0.6684839401685716,1451.0500281881136,16717.160250444587,2922.7186174939498,1819.8053412870509,19.88690118141916,-1623794800.5381851,36814.100880631006,0.5963744731445435,0.5606367626987708,3.7879469176495357,ictal
-7.405411222898108,550.1517370248182,302666.9337514247,-0.7565588281371738,0.9369285772036684,11902.455995782666,19184.090052613283,29982.237541950417,190996.3025622195,1650.2679851383282,-24298244318.03701,44867.8097412272,0.7175079177187107,0.4924508559112751,4.906710766702772,ictal
-3.872132819284353,169.95012868002595,28883.046238357383,0.7198677401602833,1.9508606084269289,9488.12318250115,5824.080008904309,4652.54648778821,1631.2788749053752,11.072587019298187,-1929216986.463698,35800.86942682095,0.5496451032647909,0.3791278059424888,4.401418501149992,ictal
0.6144735503870943,105.97555177375344,11230.817573751496,0.3187159578467857,-0.981245570367494,479.1457563594382,8016.019234877806,1510.2429116858734,467.31473180541843,4.757433077985446,-650280722.4083276,34783.76593973291,0.6384663466890692,0.6004249737988692,3.5016085942311483,ictal
-3.117067367433174,362.25807999255585,131230.91651989298,1.3963600856421732,2.221007996679192,8707.542969758473,32017.933987959565,22622.619781045,36733.115102519565,586.46875477018,-9981684846.65578,41710.42051329629,0.7021220533022339,0.5284152057546238,5.046265911781848,ictal
-1.7410558076483118,330.8744486418237,109477.90076403081,-0.4616995422995402,-0.734835016594384,20463.7805745887,44754.03371903469,11082.77992325448,6389.542953825937,106.6745413235521,-7852135398.342588,43772.49341617583,0.5904173089619138,0.4742449241130742,4.215187486525844,ictal
0.06698510471476028,37.105111333774126,1376.789287091773,0.1323101567622343,1.0510278480244981,752.5254671252568,155.13598188864736,103.93004982078442,39.02629493616844,1.0447427699635523,-65999907.30878076,23887.64576619822,0.6057797430782355,0.5238455494338176,3.7587819006176573,interictal
0.03220779541376801,22.880138114632587,523.5007201446628,-0.14128812311005637,-0.17846101004660486,137.6807909116131,251.3800300806828,41.487674105129315,14.698048209459259,0.6075958769811736,-21533287.67317784,20605.35356323012,0.6738452446981293,0.6322181471405973,3.84878574727917,interictal
1.0629903796227176,95.58808876203216,9137.082713178139,-0.2413236204692484,0.7153984080728684,4781.5631555914015,879.5308456997823,497.72073199962585,328.54386687614175,10.264138764130037,-541455158.9143418,31035.92716168362,0.5544135871857407,0.4465058171762336,3.7560745233096933,interictal
-0.0686210151408175,28.603357888631827,818.1520825051565,-0.436244672813923,0.4233819344613181,332.72176016962896,194.97793292510727,47.80161985893536,24.4153750302767,0.7810902509643439,-36194974.110971846,22130.74029455866,0.6520480404367683,0.5937266575567616,4.042952192324733,interictal
